"reservation_id","customer_id","hotel_id","confirmed","date_checkin","date_checkout"
28569,47209,476,0,"2023-07-11","2024-11-20"
28570,46751,627,0,"2024-02-11","2024-07-18"
28571,49184,151,0,"2024-06-13","2024-11-01"
28572,14934,760,1,"2023-08-25","2025-01-09"
28573,5772,984,0,"2024-04-28","2025-06-20"
28574,29793,288,1,"2024-02-25","2024-11-06"
28575,7677,603,1,"2024-02-02","2025-05-11"
28576,33905,70,0,"2024-06-27","2024-07-16"
28577,42783,462,0,"2023-09-16","2024-12-05"
28578,17745,992,0,"2024-06-11","2025-01-11"
28579,19990,81,0,"2024-04-03","2025-05-24"
28580,5057,103,0,"2023-08-01","2025-04-01"
28581,11990,467,0,"2023-09-03","2024-12-22"
28582,28570,987,1,"2023-11-29","2024-10-06"
28583,34746,561,1,"2024-01-08","2025-02-26"
28584,1951,425,0,"2024-02-17","2024-07-11"
28585,49953,178,1,"2024-01-03","2025-02-28"
28586,6918,833,1,"2023-12-16","2025-05-20"
28587,40113,153,1,"2024-01-31","2024-12-22"
28588,11098,123,1,"2024-04-25","2024-08-14"
28589,10926,92,1,"2024-03-10","2024-07-19"
28590,9971,376,0,"2024-06-29","2024-09-09"
28591,39134,45,0,"2024-03-25","2025-06-05"
28592,9462,296,1,"2024-03-21","2024-11-09"
28593,46277,775,1,"2023-08-13","2025-05-02"
28594,26111,670,1,"2023-08-06","2024-12-17"
28595,28643,784,1,"2024-04-22","2024-09-18"
28596,10177,309,0,"2023-07-27","2024-07-20"
28597,49273,35,0,"2024-03-07","2024-12-12"
28598,20446,186,1,"2023-08-02","2024-07-28"
28599,31871,147,0,"2023-08-15","2024-07-07"
28600,28032,79,1,"2024-06-26","2025-04-10"
28601,37142,51,1,"2023-12-15","2024-12-11"
28602,1371,859,1,"2024-01-04","2025-05-11"
28603,43802,417,1,"2023-11-29","2024-08-01"
28604,46291,520,1,"2024-06-20","2025-05-09"
28605,17064,59,0,"2023-07-26","2024-09-29"
28606,6186,309,1,"2023-11-15","2024-09-28"
28607,12336,263,1,"2024-03-04","2024-10-26"
28608,49853,450,0,"2023-07-16","2024-12-31"
28609,25806,991,0,"2024-04-27","2025-01-11"
28610,48957,190,1,"2023-07-25","2025-04-08"
28611,20603,851,0,"2024-01-26","2025-02-08"
28612,25598,398,1,"2023-10-02","2024-10-05"
28613,15233,630,1,"2024-04-30","2024-10-06"
28614,33725,364,1,"2023-11-15","2025-04-25"
28615,38830,247,0,"2023-10-05","2025-02-05"
28616,13504,1,0,"2024-06-14","2024-09-25"
28617,17981,862,1,"2023-11-12","2025-06-25"
28618,25133,409,1,"2024-01-10","2024-09-29"
28619,33274,343,0,"2023-09-27","2025-06-01"
28620,24762,58,0,"2024-02-26","2025-04-30"
28621,32317,358,1,"2024-03-02","2025-06-04"
28622,36060,27,1,"2023-08-15","2025-03-05"
28623,32947,952,0,"2024-04-05","2025-01-17"
28624,20761,748,1,"2023-09-10","2024-11-20"
28625,1137,187,1,"2023-08-27","2025-02-15"
28626,12215,367,0,"2024-06-02","2024-12-03"
28627,45891,601,1,"2023-10-15","2024-10-12"
28628,43076,657,1,"2024-06-29","2024-12-19"
28629,5054,131,0,"2024-02-15","2025-04-21"
28630,32259,724,1,"2024-06-17","2025-04-04"
28631,17214,668,0,"2024-02-16","2025-03-08"
28632,1228,267,1,"2023-09-06","2025-01-13"
28633,30694,995,0,"2023-12-09","2025-05-15"
28634,11885,979,0,"2024-06-29","2024-11-14"
28635,35004,108,0,"2023-09-25","2025-02-11"
28636,27330,624,0,"2023-09-10","2024-10-29"
28637,2512,657,1,"2023-09-14","2025-06-03"
28638,15660,463,1,"2023-07-26","2025-03-05"
28639,48396,918,0,"2023-12-10","2024-12-16"
28640,22159,443,1,"2024-05-05","2024-07-29"
28641,7292,371,0,"2024-04-02","2024-10-10"
28642,45189,659,1,"2023-08-15","2025-01-14"
28643,34105,457,0,"2024-03-22","2025-04-15"
28644,32707,538,0,"2024-02-23","2024-11-13"
28645,22782,232,0,"2023-10-24","2024-07-07"
28646,15711,259,0,"2023-08-10","2024-07-13"
28647,33147,903,0,"2024-06-25","2025-03-24"
28648,22282,905,1,"2023-11-30","2024-07-12"
28649,49328,819,1,"2024-05-10","2024-08-23"
28650,8159,995,1,"2023-08-23","2025-05-06"
28651,20160,680,0,"2023-10-10","2025-01-30"
28652,44924,745,0,"2023-11-06","2024-08-26"
28653,14290,438,0,"2023-07-25","2024-08-13"
28654,31109,763,0,"2024-05-24","2024-07-06"
28655,628,822,0,"2023-11-15","2025-05-13"
28656,6252,280,1,"2023-12-18","2025-04-17"
28657,28716,378,1,"2024-02-03","2025-04-26"
28658,44844,775,0,"2023-11-09","2025-05-20"
28659,32148,316,1,"2023-11-27","2025-05-02"
28660,43977,235,0,"2024-02-06","2025-04-22"
28661,48422,697,1,"2024-07-01","2024-09-24"
28662,15377,964,1,"2024-05-01","2025-01-27"
28663,20808,756,0,"2024-05-04","2025-05-29"
28664,40335,232,0,"2024-01-01","2024-12-31"
28665,28715,892,0,"2023-12-13","2024-11-17"
28666,43072,285,0,"2023-08-17","2025-06-04"
28667,13958,758,0,"2023-08-05","2025-05-31"
28668,11396,161,1,"2023-12-30","2025-05-21"
28669,39594,425,0,"2024-03-18","2025-03-20"
28670,39058,95,0,"2024-04-14","2024-11-19"
28671,30188,567,1,"2024-03-09","2025-04-09"
28672,10828,258,1,"2024-01-20","2025-04-22"
28673,15425,655,0,"2023-08-18","2025-05-09"
28674,6224,878,0,"2024-06-17","2025-02-15"
28675,23415,979,0,"2023-09-24","2024-12-25"
28676,46950,610,1,"2023-09-03","2024-07-25"
28677,25141,17,0,"2023-12-11","2024-10-09"
28678,29193,906,0,"2024-04-08","2024-07-30"
28679,7213,445,0,"2024-03-19","2025-01-18"
28680,37492,863,0,"2023-10-26","2024-07-05"
28681,17286,200,0,"2024-04-21","2024-12-23"
28682,6466,244,1,"2024-01-17","2024-08-18"
28683,25764,558,0,"2023-10-12","2025-05-24"
28684,4064,695,0,"2024-03-16","2024-09-25"
28685,9541,464,1,"2023-09-13","2025-04-02"
28686,10319,535,0,"2024-03-20","2025-02-27"
28687,16920,714,0,"2024-06-19","2024-10-09"
28688,36672,173,0,"2023-11-21","2024-12-20"
28689,15385,826,0,"2024-05-13","2025-02-08"
28690,24910,40,1,"2024-03-11","2024-09-30"
28691,34485,258,0,"2024-02-29","2024-11-04"
28692,29384,284,1,"2023-09-03","2025-04-23"
28693,35889,955,0,"2023-09-10","2025-03-28"
28694,24622,492,0,"2023-07-24","2025-04-18"
28695,20073,795,0,"2024-02-25","2024-08-06"
28696,7518,31,1,"2024-06-25","2024-11-13"
28697,9140,211,1,"2024-02-19","2024-08-06"
28698,6090,317,1,"2023-12-06","2024-10-12"
28699,14152,588,0,"2023-07-20","2024-08-20"
28700,39628,280,1,"2024-04-22","2024-12-30"
28701,7821,545,1,"2023-10-04","2025-06-19"
28702,4580,524,1,"2024-04-30","2024-10-26"
28703,42984,770,1,"2024-01-18","2024-11-24"
28704,9288,738,1,"2023-07-19","2024-08-21"
28705,14968,125,0,"2024-03-01","2025-02-18"
28706,16191,796,1,"2023-07-12","2025-01-26"
28707,13693,310,1,"2024-06-07","2025-03-14"
28708,41130,792,1,"2024-04-27","2024-08-26"
28709,19996,655,0,"2024-02-28","2024-09-18"
28710,17862,13,0,"2024-01-14","2025-04-30"
28711,44529,723,1,"2023-08-13","2025-03-29"
28712,41738,693,0,"2024-02-17","2025-01-14"
28713,46672,445,0,"2023-10-24","2024-11-24"
28714,6568,230,0,"2023-12-03","2025-05-27"
28715,36270,839,0,"2023-07-30","2025-05-28"
28716,24283,622,1,"2023-09-25","2025-03-12"
28717,39400,150,1,"2023-08-25","2025-01-10"
28718,15400,305,1,"2023-10-26","2024-09-09"
28719,13572,551,1,"2023-12-03","2024-10-08"
28720,44944,468,0,"2024-04-29","2024-11-29"
28721,32651,664,1,"2024-03-05","2024-09-07"
28722,36653,420,0,"2023-10-17","2024-09-10"
28723,49203,314,0,"2024-03-26","2025-04-28"
28724,22570,976,0,"2024-02-04","2024-08-04"
28725,8693,298,0,"2024-02-17","2024-10-23"
28726,5721,765,0,"2023-12-01","2025-06-20"
28727,34276,382,1,"2023-09-06","2025-04-14"
28728,28856,867,1,"2023-11-21","2025-05-31"
28729,43538,241,0,"2023-10-04","2024-08-12"
28730,33143,756,0,"2024-01-05","2024-09-05"
28731,1931,78,0,"2023-10-14","2025-05-17"
28732,47332,405,1,"2024-03-12","2024-09-02"
28733,26296,535,0,"2024-06-10","2024-10-18"
28734,40943,520,1,"2023-07-25","2024-07-28"
28735,20820,575,0,"2023-11-28","2025-01-01"
28736,28795,508,1,"2024-05-17","2024-08-08"
28737,42807,55,0,"2023-09-16","2025-06-20"
28738,2512,44,0,"2024-01-30","2024-09-21"
28739,3825,942,1,"2023-08-21","2024-12-02"
28740,6114,633,0,"2024-02-15","2025-05-08"
28741,38157,399,1,"2024-05-22","2025-06-17"
28742,36789,431,1,"2024-02-24","2024-08-16"
28743,17797,881,0,"2023-11-11","2025-02-01"
28744,22314,183,0,"2023-10-14","2024-10-17"
28745,34025,898,0,"2023-12-10","2025-02-19"
28746,32826,824,1,"2023-12-29","2024-10-05"
28747,30307,350,0,"2024-04-22","2024-08-24"
28748,42017,598,0,"2023-08-27","2024-12-21"
28749,35351,171,0,"2024-04-30","2024-08-15"
28750,28104,263,1,"2023-09-16","2025-02-18"
28751,28998,269,0,"2023-12-03","2025-03-07"
28752,10746,857,1,"2024-02-12","2025-02-28"
28753,32299,412,1,"2023-11-18","2025-03-08"
28754,17541,674,0,"2024-05-20","2025-05-08"
28755,43023,310,0,"2023-08-20","2024-08-22"
28756,38375,142,1,"2024-01-22","2025-03-13"
28757,15410,397,0,"2024-02-04","2024-12-11"
28758,3090,75,0,"2023-08-08","2025-04-24"
28759,6412,970,0,"2024-03-11","2025-05-25"
28760,37421,50,0,"2023-09-10","2024-10-20"
28761,25529,686,1,"2023-11-25","2025-03-08"
28762,36616,554,0,"2024-06-23","2024-09-12"
28763,9553,260,1,"2023-07-29","2024-08-14"
28764,11556,562,0,"2024-02-18","2025-05-26"
28765,27359,11,1,"2023-11-24","2024-10-14"
28766,12629,930,1,"2023-12-03","2024-08-23"
28767,27030,466,0,"2023-07-23","2024-07-26"
28768,41384,897,0,"2023-11-15","2024-08-26"
28769,30097,895,0,"2024-01-10","2025-03-30"
28770,48457,343,0,"2023-12-03","2025-03-19"
28771,4001,563,0,"2023-12-01","2024-11-18"
28772,607,262,0,"2024-01-07","2024-08-29"
28773,48676,527,1,"2024-03-17","2024-11-18"
28774,13734,105,1,"2024-06-03","2024-08-03"
28775,43405,625,1,"2023-08-09","2024-11-02"
28776,28437,195,1,"2023-12-23","2025-04-02"
28777,39378,60,1,"2023-07-14","2025-01-24"
28778,28131,614,0,"2023-09-01","2024-07-14"
28779,41266,680,0,"2024-06-16","2025-03-03"
28780,3797,614,1,"2023-09-21","2025-01-09"
28781,41511,857,1,"2023-07-08","2025-05-01"
28782,4928,226,0,"2023-11-28","2024-12-22"
28783,33260,171,1,"2023-08-08","2025-01-14"
28784,11020,561,1,"2024-02-24","2025-03-18"
28785,4050,416,0,"2024-04-24","2024-07-07"
28786,6138,793,0,"2023-09-02","2024-09-11"
28787,9943,762,1,"2023-11-01","2025-03-05"
28788,45245,356,0,"2024-06-12","2024-07-14"
28789,7696,919,0,"2024-05-25","2025-06-28"
28790,37156,334,1,"2023-11-07","2024-11-04"
28791,17427,210,1,"2023-10-09","2024-10-12"
28792,42747,367,0,"2023-08-29","2024-08-06"
28793,31896,972,1,"2024-05-14","2024-09-03"
28794,25702,926,0,"2024-06-05","2024-12-13"
28795,46396,172,0,"2023-07-24","2024-10-01"
28796,13075,996,0,"2024-03-07","2024-12-19"
28797,33772,607,1,"2024-02-10","2025-05-11"
28798,4469,801,1,"2023-12-23","2024-09-19"
28799,18626,177,1,"2023-12-15","2025-02-15"
28800,22940,647,0,"2023-07-06","2024-11-20"
28801,40138,495,0,"2024-03-21","2025-01-01"
28802,30259,84,0,"2024-03-18","2025-04-27"
28803,49540,522,1,"2024-03-28","2024-10-06"
28804,30054,448,0,"2024-04-25","2025-06-10"
28805,27216,711,0,"2023-12-13","2024-08-29"
28806,17454,150,1,"2023-10-20","2024-10-19"
28807,46933,344,1,"2023-08-29","2025-01-13"
28808,35515,657,0,"2023-09-30","2025-06-28"
28809,38283,615,1,"2024-03-14","2025-03-28"
28810,20476,918,1,"2024-02-07","2024-10-21"
28811,23857,53,1,"2024-04-25","2024-12-20"
28812,42600,646,1,"2024-04-29","2024-12-01"
28813,12744,667,1,"2024-03-18","2024-08-19"
28814,19264,782,0,"2024-04-20","2024-10-09"
28815,25835,411,1,"2023-07-04","2024-08-12"
28816,37388,765,1,"2024-02-25","2024-10-11"
28817,45843,503,0,"2024-02-09","2025-05-08"
28818,12229,205,0,"2023-12-20","2024-09-13"
28819,46153,141,0,"2024-06-29","2024-08-03"
28820,38818,500,0,"2024-05-16","2024-11-12"
28821,32770,734,0,"2024-02-19","2025-05-18"
28822,6216,540,0,"2023-10-26","2024-10-20"
28823,28778,418,1,"2023-12-16","2024-08-15"
28824,41569,984,0,"2023-08-25","2025-05-31"
28825,20787,969,1,"2024-05-23","2025-03-01"
28826,45312,269,1,"2024-01-29","2025-05-14"
28827,1335,703,0,"2023-09-20","2025-03-23"
28828,942,744,1,"2023-07-09","2025-03-14"
28829,48165,217,0,"2024-06-13","2025-04-04"
28830,8772,933,0,"2023-10-14","2025-04-26"
28831,21574,792,1,"2023-10-19","2025-02-26"
28832,2456,208,1,"2023-07-29","2024-09-09"
28833,3552,954,0,"2023-10-16","2025-03-28"
28834,10201,766,0,"2023-09-26","2025-06-01"
28835,22390,975,1,"2023-08-05","2025-04-29"
28836,36029,663,1,"2023-08-22","2025-04-26"
28837,13169,696,0,"2024-02-21","2024-07-20"
28838,36910,69,1,"2024-04-02","2024-10-30"
28839,48266,312,1,"2024-05-15","2025-02-04"
28840,12273,264,1,"2024-06-03","2024-08-11"
28841,6669,441,1,"2023-09-05","2025-03-31"
28842,27952,294,1,"2023-11-29","2025-01-19"
28843,5226,864,1,"2024-03-23","2024-12-04"
28844,18302,122,0,"2023-10-13","2025-01-08"
28845,21674,356,0,"2024-03-14","2024-08-27"
28846,40714,428,0,"2023-07-14","2024-11-26"
28847,31853,740,1,"2023-10-10","2025-05-10"
28848,27592,147,1,"2023-08-25","2025-03-31"
28849,13968,426,0,"2023-12-24","2025-04-13"
28850,1052,817,1,"2024-02-12","2024-09-24"
28851,21191,721,0,"2023-12-26","2024-07-11"
28852,10747,951,1,"2023-08-16","2025-01-14"
28853,3776,436,1,"2023-12-24","2024-08-14"
28854,4249,146,1,"2024-04-15","2025-04-21"
28855,7522,356,0,"2024-06-06","2025-03-10"
28856,382,320,1,"2024-03-21","2025-01-01"
28857,2008,625,0,"2023-09-18","2024-12-31"
28858,22466,712,1,"2023-10-10","2025-02-18"
28859,16539,242,1,"2024-01-10","2024-12-13"
28860,7226,523,0,"2024-04-29","2024-12-12"
28861,35443,330,1,"2023-08-01","2024-11-11"
28862,3137,378,1,"2024-05-10","2025-03-29"
28863,31113,3,1,"2023-12-30","2025-03-23"
28864,6802,826,0,"2024-06-07","2025-05-15"
28865,32282,334,1,"2023-12-26","2024-12-06"
28866,1985,776,1,"2024-04-10","2025-02-22"
28867,8990,457,0,"2023-07-09","2024-09-20"
28868,10809,715,0,"2023-09-20","2025-01-14"
28869,10497,122,0,"2024-04-30","2024-12-17"
28870,5453,399,0,"2024-01-02","2025-05-04"
28871,25890,520,0,"2024-01-14","2024-10-30"
28872,1463,567,1,"2024-01-25","2024-08-02"
28873,34794,123,0,"2024-06-15","2025-05-09"
28874,14829,835,1,"2023-10-31","2025-03-19"
28875,21515,937,1,"2024-04-16","2024-12-08"
28876,25734,553,1,"2023-10-10","2024-10-10"
28877,29833,397,0,"2024-02-20","2024-08-12"
28878,47470,686,1,"2023-10-17","2025-04-24"
28879,11546,996,1,"2024-05-25","2025-06-07"
28880,27831,550,0,"2024-06-01","2025-04-17"
28881,44839,291,1,"2024-04-29","2024-11-30"
28882,15153,983,0,"2024-03-28","2025-01-01"
28883,29441,516,0,"2023-11-21","2025-06-29"
28884,23868,975,0,"2024-03-28","2024-09-07"
28885,6240,815,0,"2023-10-08","2025-02-28"
28886,28677,614,0,"2023-07-26","2024-12-11"
28887,42658,161,1,"2024-04-17","2025-02-09"
28888,18152,449,1,"2024-02-03","2025-04-11"
28889,7242,601,1,"2024-04-24","2025-06-09"
28890,46581,740,1,"2024-03-15","2024-11-20"
28891,33888,849,1,"2023-09-22","2024-07-17"
28892,39655,683,1,"2024-03-02","2024-09-15"
28893,6822,124,1,"2024-06-02","2024-08-11"
28894,37975,543,1,"2023-09-06","2024-08-30"
28895,28394,243,0,"2024-05-29","2024-09-15"
28896,18388,586,0,"2024-05-23","2025-06-22"
28897,42829,121,1,"2024-03-19","2025-02-06"
28898,29306,725,1,"2024-01-20","2025-04-08"
28899,13491,178,1,"2024-01-18","2024-07-08"
28900,23725,378,0,"2024-01-10","2025-04-24"
28901,26947,773,1,"2023-08-05","2025-06-22"
28902,13437,380,0,"2023-08-17","2025-04-27"
28903,4734,607,0,"2024-04-09","2024-08-03"
28904,10145,11,0,"2024-06-24","2025-07-01"
28905,1299,350,0,"2023-07-20","2025-03-06"
28906,23510,925,0,"2024-02-14","2025-06-26"
28907,12751,155,0,"2023-10-20","2025-02-01"
28908,32620,559,1,"2023-09-15","2024-07-29"
28909,27811,373,1,"2023-12-05","2024-12-10"
28910,31814,202,0,"2023-09-08","2024-09-12"
28911,14779,98,1,"2024-06-22","2025-03-18"
28912,40502,422,1,"2024-06-19","2025-06-02"
28913,47929,753,0,"2023-12-09","2024-12-05"
28914,2834,533,0,"2024-05-30","2024-08-14"
28915,47054,101,0,"2023-07-14","2025-05-13"
28916,37654,789,1,"2024-03-26","2024-08-25"
28917,37316,928,0,"2023-12-31","2025-04-24"
28918,45276,647,1,"2023-07-21","2024-11-21"
28919,21590,436,0,"2024-04-27","2024-12-20"
28920,4032,374,1,"2023-10-21","2024-09-08"
28921,7656,481,0,"2023-12-17","2025-02-07"
28922,39622,219,1,"2024-03-20","2025-04-19"
28923,40005,256,1,"2024-01-02","2025-03-09"
28924,37368,346,0,"2023-10-30","2024-12-23"
28925,732,133,1,"2023-08-04","2025-03-25"
28926,28606,821,1,"2024-04-17","2025-01-07"
28927,10691,574,0,"2023-07-13","2025-01-28"
28928,18383,560,0,"2024-02-06","2024-12-01"
28929,5454,325,0,"2023-12-16","2025-01-07"
28930,41578,377,0,"2023-09-28","2024-12-25"
28931,1201,846,1,"2023-08-19","2024-09-26"
28932,22526,240,0,"2024-02-07","2025-02-11"
28933,29385,935,1,"2024-02-27","2024-09-22"
28934,9499,44,1,"2024-01-05","2024-08-26"
28935,33607,434,0,"2024-04-02","2025-06-29"
28936,12821,450,1,"2023-10-22","2025-03-11"
28937,17842,125,0,"2024-01-24","2024-10-22"
28938,48808,767,0,"2023-11-25","2025-05-29"
28939,1161,270,0,"2023-07-10","2024-07-24"
28940,40463,556,1,"2023-08-21","2025-05-20"
28941,21964,718,1,"2023-11-16","2024-07-27"
28942,14443,473,1,"2023-09-16","2024-08-21"
28943,12321,826,0,"2024-01-16","2024-10-28"
28944,32867,558,1,"2023-10-13","2025-04-25"
28945,34530,673,1,"2024-06-18","2024-07-19"
28946,15584,752,0,"2024-05-02","2025-04-18"
28947,22511,640,1,"2024-02-16","2024-12-09"
28948,30344,613,0,"2024-04-16","2025-05-26"
28949,19467,653,0,"2024-03-30","2024-12-30"
28950,3885,125,0,"2023-09-08","2025-02-04"
28951,34337,555,1,"2024-06-14","2025-02-03"
28952,20325,831,1,"2023-10-24","2024-08-19"
28953,18848,895,1,"2024-03-03","2025-04-16"
28954,43284,309,0,"2023-09-01","2025-06-04"
28955,23219,713,1,"2023-12-29","2025-01-25"
28956,26196,23,0,"2024-04-14","2025-03-24"
28957,7236,837,1,"2024-02-06","2025-01-22"
28958,46975,363,1,"2024-01-28","2024-08-31"
28959,31584,161,0,"2023-07-09","2025-05-17"
28960,12176,932,1,"2023-07-05","2024-07-24"
28961,25830,774,1,"2023-09-09","2025-02-08"
28962,34074,982,0,"2023-12-28","2024-09-02"
28963,21500,445,0,"2023-10-24","2025-04-07"
28964,10287,110,0,"2024-02-08","2024-10-09"
28965,26831,484,0,"2024-06-23","2024-08-03"
28966,6024,873,0,"2024-03-22","2024-10-14"
28967,33874,440,1,"2024-05-02","2025-05-22"
28968,38340,695,0,"2024-01-02","2025-06-04"
28969,39074,386,1,"2023-08-23","2025-06-20"
28970,30194,749,1,"2023-09-19","2024-08-15"
28971,17305,867,1,"2024-02-12","2025-04-28"
28972,19030,947,1,"2024-06-05","2025-03-04"
28973,33506,454,0,"2023-11-18","2025-06-18"
28974,41359,940,1,"2023-09-28","2024-07-19"
28975,28606,582,1,"2023-07-12","2025-06-16"
28976,26831,618,0,"2023-11-21","2024-09-02"
28977,7069,767,1,"2024-06-05","2024-10-10"
28978,24706,224,0,"2024-03-20","2025-01-28"
28979,28645,81,1,"2023-12-31","2025-01-22"
28980,42548,162,1,"2023-09-01","2024-09-04"
28981,37996,130,1,"2024-02-20","2024-07-17"
28982,44485,691,0,"2024-06-07","2025-05-07"
28983,5152,596,0,"2023-09-23","2025-02-22"
28984,28300,55,0,"2024-04-30","2025-01-12"
28985,12359,956,1,"2023-09-19","2024-07-11"
28986,44571,729,0,"2023-11-09","2024-07-07"
28987,11236,962,0,"2023-09-26","2025-01-03"
28988,12369,517,1,"2024-03-17","2024-12-24"
28989,21411,415,0,"2023-09-08","2024-09-04"
28990,1531,435,0,"2024-04-23","2025-06-22"
28991,16916,453,0,"2023-07-25","2025-04-18"
28992,21278,317,0,"2023-08-21","2025-06-11"
28993,42046,283,0,"2024-05-20","2024-10-19"
28994,8850,624,0,"2024-03-25","2025-05-18"
28995,41200,637,1,"2023-07-24","2024-09-16"
28996,30726,640,1,"2024-02-03","2025-01-29"
28997,6692,803,0,"2023-08-04","2024-09-07"
28998,43745,81,0,"2023-10-17","2024-12-01"
28999,37287,748,1,"2023-12-08","2025-02-11"
29000,40897,397,0,"2024-01-19","2025-02-18"
29001,43619,405,1,"2023-10-19","2025-04-09"
29002,28179,101,0,"2024-04-11","2025-06-02"
29003,17663,191,1,"2024-05-23","2024-07-06"
29004,31281,462,0,"2024-02-29","2025-05-18"
29005,46301,682,0,"2023-09-06","2025-04-18"
29006,24428,75,0,"2024-06-04","2025-06-13"
29007,2251,326,0,"2024-01-27","2025-02-08"
29008,42450,118,0,"2023-10-15","2025-05-12"
29009,7653,358,1,"2024-04-16","2025-06-11"
29010,27142,610,0,"2024-02-12","2025-06-11"
29011,34682,970,0,"2023-09-16","2024-12-28"
29012,35015,79,0,"2023-10-19","2025-06-13"
29013,24486,356,1,"2023-09-11","2024-12-12"
29014,40837,947,1,"2023-08-03","2025-06-20"
29015,47657,575,1,"2024-05-31","2025-01-23"
29016,37404,494,1,"2024-02-29","2025-02-25"
29017,9322,598,1,"2023-08-16","2024-12-03"
29018,25258,251,1,"2023-11-12","2024-09-06"
29019,23641,643,1,"2023-11-02","2025-06-22"
29020,43968,917,1,"2024-05-17","2024-08-16"
29021,14373,20,0,"2023-08-20","2025-03-07"
29022,17823,760,0,"2023-09-08","2024-10-15"
29023,29940,353,1,"2023-10-03","2025-06-23"
29024,18816,514,0,"2023-12-03","2024-11-22"
29025,40129,293,0,"2024-03-05","2024-11-09"
29026,40791,58,0,"2023-09-18","2024-12-22"
29027,38883,263,1,"2024-06-25","2025-04-05"
29028,23248,404,1,"2023-12-19","2024-12-16"
29029,454,876,0,"2023-07-19","2024-07-25"
29030,38648,696,0,"2024-01-08","2024-07-17"
29031,40799,227,1,"2023-09-09","2025-04-12"
29032,25196,131,1,"2023-09-29","2025-04-02"
29033,41567,317,0,"2023-11-27","2025-03-12"
29034,47749,295,1,"2024-03-06","2024-09-26"
29035,19334,446,0,"2024-06-27","2024-08-12"
29036,29166,141,1,"2024-02-29","2025-01-15"
29037,49469,954,1,"2023-10-07","2025-02-11"
29038,32278,834,0,"2023-09-30","2024-11-09"
29039,25119,206,1,"2023-07-30","2025-05-09"
29040,49351,66,1,"2023-08-09","2025-06-21"
29041,29372,676,0,"2023-08-17","2024-11-21"
29042,34519,265,1,"2023-07-25","2025-02-07"
29043,44139,551,1,"2024-02-07","2025-01-16"
29044,7989,699,0,"2023-07-20","2024-09-28"
29045,43522,528,1,"2023-12-20","2024-09-25"
29046,4799,927,0,"2024-01-30","2025-05-27"
29047,32249,845,1,"2024-04-01","2024-11-25"
29048,25709,626,0,"2024-03-25","2024-10-17"
29049,37397,783,0,"2023-10-20","2024-12-24"
29050,36459,451,1,"2024-01-25","2024-08-11"
29051,33580,44,1,"2024-02-19","2024-11-20"
29052,1486,829,0,"2024-02-01","2025-03-19"
29053,398,797,1,"2023-10-06","2025-03-07"
29054,30004,145,1,"2024-02-18","2025-05-03"
29055,8890,792,1,"2024-03-24","2025-05-10"
29056,22156,521,0,"2023-10-25","2024-10-10"
29057,42102,875,0,"2024-06-24","2024-12-17"
29058,17607,685,1,"2024-04-01","2025-06-28"
29059,38011,177,0,"2023-12-05","2025-03-16"
29060,31895,268,1,"2024-05-02","2024-10-31"
29061,24543,278,0,"2023-08-07","2025-04-07"
29062,16298,91,0,"2024-04-21","2024-12-14"
29063,22890,693,0,"2024-07-02","2025-04-10"
29064,37411,37,1,"2023-11-04","2025-05-09"
29065,48511,199,0,"2023-07-11","2024-11-17"
29066,7437,145,1,"2023-07-31","2024-09-02"
29067,45747,921,0,"2024-04-04","2024-12-14"
29068,14598,401,1,"2024-02-02","2024-09-07"
29069,22250,757,0,"2023-08-31","2024-09-25"
29070,22934,911,1,"2023-11-07","2025-04-16"
29071,21361,969,1,"2024-06-20","2025-05-17"
29072,10627,130,0,"2023-09-18","2025-05-13"
29073,6426,496,1,"2024-02-07","2025-06-24"
29074,12074,895,0,"2024-06-30","2025-06-06"
29075,27786,898,0,"2023-10-06","2025-04-26"
29076,8094,973,1,"2024-04-04","2024-10-05"
29077,25653,118,1,"2024-06-28","2025-01-21"
29078,15081,890,1,"2023-11-21","2025-03-25"
29079,28220,915,1,"2024-05-30","2024-07-17"
29080,38150,526,1,"2023-08-23","2025-02-11"
29081,45583,252,0,"2024-04-21","2024-11-10"
29082,27040,508,1,"2024-06-18","2024-10-02"
29083,23065,42,1,"2024-04-20","2024-08-23"
29084,4901,527,0,"2024-06-04","2025-06-26"
29085,38325,928,0,"2024-03-10","2024-08-11"
29086,22810,469,1,"2024-05-18","2024-10-30"
29087,49106,445,1,"2024-05-13","2025-01-28"
29088,17439,638,0,"2023-09-02","2025-05-02"
29089,38656,304,1,"2024-05-30","2024-10-22"
29090,41225,258,1,"2024-06-20","2025-06-20"
29091,29231,427,1,"2023-11-15","2025-06-19"
29092,17312,904,0,"2024-01-25","2024-07-23"
29093,45091,554,1,"2024-02-18","2025-01-21"
29094,30165,878,1,"2023-08-28","2025-03-07"
29095,35998,495,0,"2023-10-03","2025-05-19"
29096,44642,517,1,"2024-03-26","2024-10-07"
29097,30444,869,0,"2024-05-13","2025-02-17"
29098,7170,690,0,"2024-05-22","2025-01-30"
29099,15454,70,1,"2024-06-14","2024-12-17"
29100,24763,953,1,"2024-05-14","2024-12-12"
29101,15185,397,1,"2023-08-01","2025-05-08"
29102,11080,997,1,"2023-10-26","2024-09-11"
29103,45805,98,1,"2023-12-10","2024-07-11"
29104,17829,181,0,"2023-10-17","2025-02-20"
29105,32000,661,0,"2024-05-05","2025-03-21"
