"room_id","hotel_id","class","price"
8555,397,Standard,79.47
8556,10,Deluxe,209.16
8557,769,Standard,438.72
8558,496,Presidential,57.05
8559,955,Presidential,313.97
8560,193,Presidential,276.44
8561,530,Suite,191.48
8562,512,Standard,139.30
8563,132,Presidential,269.19
8564,457,Presidential,356.06
8565,703,Standard,375.82
8566,984,Presidential,153.07
8567,560,Suite,488.55
8568,409,Presidential,488.45
8569,578,Suite,166.82
8570,639,Deluxe,468.16
8571,856,Deluxe,168.63
8572,211,Standard,392.12
8573,244,Presidential,340.16
8574,254,Deluxe,274.04
8575,773,Suite,445.65
8576,84,Standard,94.88
8577,546,Suite,205.37
8578,164,Suite,151.62
8579,937,Presidential,188.24
8580,789,Presidential,154.97
8581,739,Presidential,94.61
8582,951,Standard,365.33
8583,240,Deluxe,229.46
8584,750,Presidential,237.42
8585,631,Deluxe,240.65
8586,788,Deluxe,132.72
8587,484,Deluxe,457.11
8588,810,Presidential,269.16
8589,69,Standard,294.62
8590,392,Deluxe,323.73
8591,988,Standard,373.61
8592,310,Presidential,375.14
8593,795,Deluxe,216.49
8594,88,Deluxe,177.62
8595,294,Deluxe,417.37
8596,374,Suite,250.88
8597,880,Standard,254.80
8598,597,Presidential,401.10
8599,319,Presidential,248.07
8600,823,Standard,157.78
8601,392,Suite,277.12
8602,844,Standard,399.00
8603,780,Standard,264.12
8604,503,Standard,358.55
8605,324,Suite,306.58
8606,357,Suite,332.02
8607,752,Presidential,163.79
8608,629,Presidential,334.07
8609,800,Standard,119.54
8610,684,Standard,401.74
8611,126,Presidential,138.28
8612,90,Suite,111.75
8613,14,Suite,352.27
8614,210,Presidential,464.86
8615,881,Standard,131.71
8616,494,Standard,469.73
8617,12,Deluxe,50.39
8618,407,Standard,382.42
8619,389,Presidential,120.45
8620,294,Standard,87.96
8621,910,Presidential,308.58
8622,690,Presidential,461.15
8623,429,Standard,369.85
8624,423,Deluxe,392.54
8625,992,Standard,398.19
8626,827,Presidential,84.41
8627,969,Suite,214.48
8628,984,Presidential,222.21
8629,713,Suite,52.48
8630,744,Suite,140.81
8631,868,Standard,294.00
8632,932,Standard,299.17
8633,923,Deluxe,85.27
8634,189,Standard,84.92
8635,481,Standard,125.20
8636,700,Standard,95.90
8637,699,Presidential,411.25
8638,437,Standard,495.12
8639,562,Deluxe,276.82
8640,151,Standard,212.14
8641,969,Deluxe,445.42
8642,223,Suite,387.88
8643,586,Standard,306.16
8644,512,Standard,313.10
8645,220,Standard,157.11
8646,790,Presidential,303.60
8647,20,Standard,351.48
8648,999,Suite,191.00
8649,39,Suite,68.01
8650,655,Deluxe,152.23
8651,901,Suite,338.29
8652,247,Standard,219.15
8653,243,Standard,247.53
8654,127,Suite,256.95
8655,18,Deluxe,169.06
8656,886,Deluxe,145.98
8657,417,Presidential,499.17
8658,782,Suite,187.62
8659,511,Standard,375.83
8660,400,Standard,107.74
8661,807,Presidential,186.45
8662,916,Deluxe,426.91
8663,559,Deluxe,144.97
8664,939,Presidential,214.64
8665,623,Standard,250.03
8666,959,Deluxe,180.85
8667,853,Standard,321.98
8668,58,Suite,205.60
8669,748,Presidential,143.92
8670,532,Suite,162.08
8671,195,Presidential,487.70
8672,599,Standard,426.08
8673,229,Suite,329.26
8674,304,Standard,377.15
8675,24,Standard,169.26
8676,333,Suite,377.26
8677,130,Presidential,409.68
8678,574,Deluxe,466.20
8679,736,Presidential,121.22
8680,706,Standard,154.52
8681,906,Suite,93.37
8682,38,Presidential,415.03
8683,849,Standard,283.58
8684,927,Suite,370.39
8685,996,Standard,94.10
8686,137,Standard,361.25
8687,818,Standard,100.72
8688,235,Suite,146.05
8689,551,Standard,421.81
8690,320,Suite,236.26
8691,899,Suite,247.91
8692,79,Suite,477.78
8693,288,Suite,169.43
8694,669,Deluxe,323.91
8695,579,Presidential,295.82
8696,783,Suite,455.20
8697,406,Suite,330.08
8698,426,Deluxe,416.84
8699,535,Deluxe,287.81
8700,220,Suite,251.05
8701,162,Standard,215.54
8702,820,Presidential,257.25
8703,589,Suite,140.36
8704,690,Suite,177.17
8705,738,Standard,330.86
8706,297,Presidential,91.60
8707,32,Suite,313.77
8708,722,Presidential,289.14
8709,564,Presidential,343.85
8710,482,Deluxe,79.22
8711,495,Standard,342.04
8712,980,Standard,288.17
8713,933,Deluxe,419.14
8714,939,Standard,245.41
8715,100,Suite,339.17
8716,769,Standard,343.23
8717,911,Standard,336.73
8718,887,Suite,116.22
8719,492,Standard,165.73
8720,245,Suite,385.28
8721,112,Deluxe,232.75
8722,721,Suite,325.91
8723,730,Deluxe,462.65
8724,609,Standard,211.24
8725,777,Suite,277.25
8726,951,Suite,136.10
8727,876,Presidential,50.76
8728,731,Suite,172.39
8729,724,Suite,177.19
8730,726,Standard,445.06
8731,111,Presidential,482.43
8732,178,Deluxe,379.48
8733,665,Standard,132.81
8734,569,Presidential,204.42
8735,718,Deluxe,55.66
8736,360,Suite,113.64
8737,419,Deluxe,273.39
8738,841,Suite,346.50
8739,498,Suite,273.51
8740,123,Suite,52.68
8741,730,Suite,185.41
8742,937,Suite,461.42
8743,924,Standard,86.20
8744,842,Suite,84.46
8745,7,Presidential,485.86
8746,800,Deluxe,141.94
8747,176,Deluxe,218.75
8748,568,Suite,498.90
8749,89,Standard,444.09
8750,878,Presidential,76.12
8751,911,Standard,200.32
8752,466,Suite,182.09
8753,562,Suite,433.25
8754,376,Suite,158.32
8755,313,Deluxe,56.56
8756,486,Standard,416.13
8757,180,Standard,336.28
8758,542,Deluxe,393.33
8759,151,Standard,149.45
8760,694,Deluxe,337.22
8761,473,Deluxe,281.32
8762,98,Deluxe,392.04
8763,608,Deluxe,213.56
8764,337,Suite,50.64
8765,703,Suite,125.31
8766,298,Deluxe,172.82
8767,734,Standard,343.43
8768,355,Suite,269.14
8769,265,Presidential,418.89
8770,794,Presidential,483.47
8771,481,Standard,339.52
8772,605,Presidential,256.21
8773,600,Suite,62.19
8774,672,Standard,178.24
8775,759,Presidential,408.67
8776,7,Deluxe,162.89
8777,61,Presidential,204.66
8778,914,Standard,490.74
8779,938,Deluxe,392.98
8780,639,Suite,100.94
8781,819,Suite,258.40
8782,186,Standard,424.02
8783,145,Deluxe,235.82
8784,123,Deluxe,369.75
8785,775,Presidential,140.98
8786,378,Deluxe,134.12
8787,895,Suite,142.16
8788,553,Standard,292.94
8789,818,Standard,471.79
8790,865,Presidential,114.86
8791,224,Deluxe,444.23
8792,809,Deluxe,327.39
8793,466,Presidential,401.59
8794,736,Standard,264.95
8795,206,Deluxe,260.57
8796,89,Standard,446.30
8797,244,Suite,175.52
8798,15,Suite,354.92
8799,624,Deluxe,71.24
8800,185,Deluxe,445.32
8801,168,Suite,258.33
8802,758,Presidential,218.65
8803,800,Suite,148.95
8804,476,Suite,349.75
8805,518,Standard,358.25
8806,477,Deluxe,400.29
8807,177,Standard,306.73
8808,752,Presidential,203.79
8809,426,Standard,203.38
8810,645,Presidential,166.05
8811,20,Deluxe,66.34
8812,741,Standard,137.09
8813,348,Standard,175.77
8814,494,Presidential,76.28
8815,100,Presidential,84.53
8816,299,Suite,103.66
8817,265,Standard,196.82
8818,571,Standard,381.99
8819,43,Suite,259.98
8820,555,Deluxe,351.69
8821,105,Standard,119.77
8822,569,Presidential,86.77
8823,140,Deluxe,248.12
8824,125,Deluxe,410.26
8825,488,Suite,121.33
8826,108,Presidential,441.42
8827,374,Suite,486.94
8828,294,Deluxe,420.71
8829,744,Presidential,82.90
8830,170,Suite,177.46
8831,500,Presidential,423.15
8832,595,Deluxe,470.88
8833,907,Suite,92.92
8834,618,Suite,65.01
8835,942,Suite,254.30
8836,969,Deluxe,78.53
8837,802,Standard,434.26
8838,729,Standard,352.77
8839,455,Presidential,417.88
8840,743,Suite,152.62
8841,180,Standard,468.16
8842,535,Deluxe,85.91
8843,112,Suite,64.80
8844,126,Presidential,129.11
8845,922,Standard,51.22
8846,701,Presidential,122.45
8847,772,Suite,76.98
8848,439,Suite,487.41
8849,35,Deluxe,383.92
8850,533,Suite,402.31
8851,218,Deluxe,305.82
8852,949,Presidential,120.96
8853,116,Deluxe,161.84
8854,649,Suite,406.83
8855,349,Deluxe,128.22
8856,335,Standard,252.81
8857,282,Suite,334.04
8858,992,Suite,273.31
8859,598,Suite,334.36
8860,864,Presidential,66.32
8861,928,Presidential,53.43
8862,221,Standard,262.09
8863,874,Deluxe,316.43
8864,538,Suite,180.84
8865,53,Suite,429.63
8866,129,Presidential,111.06
8867,947,Presidential,200.35
8868,932,Standard,95.51
8869,641,Deluxe,77.54
8870,661,Suite,390.80
8871,288,Suite,181.30
8872,366,Deluxe,415.25
8873,551,Deluxe,56.39
8874,969,Standard,237.84
8875,356,Standard,273.70
8876,793,Standard,477.57
8877,224,Standard,140.36
8878,607,Deluxe,242.18
8879,339,Presidential,294.86
8880,382,Standard,94.55
8881,635,Standard,449.23
8882,61,Deluxe,342.03
8883,703,Presidential,301.42
8884,574,Presidential,68.28
8885,455,Suite,471.36
8886,382,Deluxe,400.92
8887,205,Standard,443.47
8888,602,Suite,464.71
8889,502,Deluxe,237.22
8890,94,Deluxe,155.77
8891,748,Standard,57.42
8892,587,Standard,104.17
8893,17,Standard,72.94
8894,102,Suite,208.90
8895,162,Presidential,207.28
8896,909,Deluxe,442.77
8897,9,Standard,120.71
8898,874,Suite,379.85
8899,615,Standard,117.24
8900,980,Presidential,191.33
8901,189,Standard,87.55
8902,615,Presidential,402.61
8903,632,Suite,176.92
8904,830,Suite,88.93
8905,159,Presidential,404.44
8906,280,Suite,315.97
8907,221,Standard,473.49
8908,920,Presidential,467.76
8909,341,Suite,255.66
8910,246,Presidential,61.84
8911,491,Standard,386.97
8912,245,Suite,404.99
8913,819,Presidential,424.22
8914,752,Standard,366.75
8915,415,Deluxe,397.07
8916,24,Deluxe,476.94
8917,794,Standard,143.35
8918,308,Suite,497.49
8919,497,Presidential,254.51
8920,840,Presidential,496.36
8921,41,Presidential,224.93
8922,925,Standard,318.29
8923,775,Suite,397.75
8924,779,Deluxe,389.59
8925,45,Presidential,318.28
8926,677,Deluxe,57.53
8927,202,Standard,225.99
8928,740,Suite,333.07
8929,498,Presidential,97.72
8930,518,Deluxe,299.08
8931,157,Deluxe,400.38
8932,691,Presidential,247.67
8933,996,Deluxe,469.31
8934,456,Suite,133.15
8935,861,Suite,360.99
8936,855,Standard,224.46
8937,731,Standard,164.86
8938,958,Deluxe,126.04
8939,524,Deluxe,285.30
8940,136,Suite,265.91
8941,454,Deluxe,212.70
8942,637,Deluxe,488.81
8943,762,Presidential,322.94
8944,210,Presidential,415.33
8945,179,Suite,52.67
8946,937,Standard,177.56
8947,856,Standard,327.10
8948,879,Standard,226.36
8949,309,Presidential,450.88
8950,893,Deluxe,455.82
8951,725,Standard,326.97
8952,709,Presidential,128.33
8953,36,Deluxe,182.54
8954,811,Presidential,192.57
8955,690,Standard,155.18
8956,343,Presidential,379.76
8957,928,Deluxe,349.99
8958,958,Suite,127.24
8959,300,Deluxe,245.84
8960,88,Presidential,282.80
8961,910,Standard,458.57
8962,619,Standard,181.50
8963,225,Deluxe,364.13
8964,164,Deluxe,478.28
8965,443,Suite,350.57
8966,733,Standard,419.39
8967,923,Suite,367.25
8968,809,Suite,465.69
8969,960,Standard,277.28
8970,599,Deluxe,370.73
8971,151,Deluxe,69.75
8972,674,Deluxe,73.73
8973,195,Presidential,292.86
8974,627,Standard,458.16
8975,294,Suite,225.02
8976,557,Presidential,480.39
8977,854,Suite,400.27
8978,65,Suite,150.49
8979,117,Deluxe,405.82
8980,106,Standard,243.37
8981,334,Presidential,236.72
8982,242,Standard,261.78
8983,863,Deluxe,171.40
8984,868,Standard,78.73
8985,274,Suite,227.93
8986,777,Deluxe,298.78
8987,406,Standard,212.70
8988,133,Deluxe,83.62
8989,277,Suite,86.58
8990,236,Deluxe,337.41
8991,652,Suite,264.13
8992,422,Suite,202.78
8993,946,Deluxe,154.92
8994,200,Deluxe,219.83
8995,578,Deluxe,195.49
8996,492,Presidential,135.32
8997,33,Standard,336.84
8998,944,Presidential,177.56
8999,306,Deluxe,113.81
9000,727,Deluxe,85.79
9001,538,Presidential,169.59
9002,931,Deluxe,316.14
9003,679,Deluxe,373.16
9004,777,Presidential,133.26
9005,759,Deluxe,332.31
9006,475,Presidential,426.70
9007,839,Suite,220.66
9008,237,Standard,231.93
9009,443,Deluxe,322.23
9010,875,Standard,165.19
9011,435,Suite,229.78
9012,468,Suite,76.91
9013,79,Standard,142.04
9014,857,Deluxe,389.46
9015,992,Standard,335.59
9016,699,Standard,77.09
9017,717,Suite,252.38
9018,851,Suite,104.69
9019,606,Suite,380.58
9020,293,Suite,203.35
9021,610,Suite,191.74
9022,1,Standard,53.68
9023,615,Standard,75.85
9024,835,Presidential,200.13
9025,915,Deluxe,334.51
9026,477,Deluxe,207.68
9027,395,Suite,396.48
9028,489,Suite,468.47
9029,201,Suite,359.46
9030,294,Suite,179.14
9031,911,Deluxe,136.10
9032,485,Presidential,464.18
9033,313,Deluxe,150.31
9034,982,Presidential,63.85
9035,492,Suite,157.60
9036,939,Deluxe,233.58
9037,961,Presidential,325.73
9038,992,Suite,476.64
9039,6,Deluxe,183.36
9040,713,Standard,82.74
9041,905,Deluxe,198.88
9042,656,Deluxe,478.76
9043,105,Deluxe,74.33
9044,535,Standard,463.76
9045,468,Standard,302.75
9046,874,Deluxe,486.12
9047,637,Standard,268.91
9048,297,Suite,251.26
9049,869,Presidential,177.35
9050,574,Presidential,467.25
9051,606,Standard,288.69
9052,400,Standard,83.27
9053,254,Suite,389.25
9054,389,Deluxe,287.92
9055,698,Presidential,476.33
9056,902,Standard,144.96
9057,254,Deluxe,271.53
9058,801,Standard,468.82
9059,233,Standard,255.36
9060,353,Standard,379.27
9061,853,Suite,79.62
9062,592,Standard,220.73
9063,809,Standard,247.95
9064,70,Presidential,131.80
9065,355,Deluxe,359.01
9066,887,Deluxe,480.30
9067,996,Standard,151.33
9068,392,Suite,455.12
9069,999,Suite,298.94
9070,593,Standard,421.19
9071,718,Suite,78.39
9072,466,Suite,418.05
9073,695,Suite,189.36
9074,675,Deluxe,105.72
9075,16,Presidential,178.88
9076,925,Deluxe,174.46
9077,354,Presidential,229.82
9078,320,Suite,130.02
9079,158,Deluxe,491.83
9080,256,Presidential,243.70
9081,248,Standard,277.83
9082,710,Deluxe,193.09
9083,617,Suite,337.09
9084,861,Standard,79.13
9085,488,Presidential,373.69
9086,137,Presidential,273.64
9087,755,Deluxe,191.70
9088,879,Standard,490.42
9089,543,Presidential,101.32
9090,528,Deluxe,86.45
9091,150,Standard,58.72
9092,447,Deluxe,75.94
9093,920,Suite,480.72
9094,490,Suite,254.73
9095,877,Presidential,251.61
9096,228,Presidential,203.84
9097,892,Deluxe,127.20
9098,302,Presidential,80.39
9099,969,Standard,366.01
9100,907,Deluxe,480.37
9101,805,Standard,273.25
9102,851,Presidential,490.28
9103,909,Standard,440.51
9104,980,Suite,156.08
9105,489,Standard,278.33
9106,908,Suite,107.29
9107,960,Standard,460.43
9108,457,Suite,78.23
9109,528,Suite,182.96
9110,810,Standard,205.18
9111,23,Presidential,366.22
9112,982,Presidential,74.08
9113,209,Suite,151.58
9114,16,Deluxe,234.89
9115,646,Standard,275.82
9116,947,Suite,379.37
9117,260,Standard,444.70
9118,305,Standard,193.74
9119,191,Deluxe,294.26
9120,183,Suite,493.13
9121,483,Presidential,65.61
9122,183,Standard,306.79
9123,914,Suite,289.90
9124,958,Deluxe,360.68
9125,492,Standard,465.21
9126,276,Deluxe,345.87
9127,405,Standard,490.75
9128,388,Deluxe,193.50
9129,393,Suite,265.97
9130,773,Standard,78.59
9131,546,Suite,396.10
9132,648,Suite,273.95
9133,31,Presidential,495.09
9134,972,Standard,213.89
9135,565,Presidential,167.80
9136,904,Standard,251.24
9137,805,Presidential,245.35
9138,358,Presidential,199.92
9139,701,Standard,231.88
9140,923,Suite,243.61
9141,14,Standard,217.86
9142,849,Presidential,175.12
9143,84,Suite,270.75
9144,923,Presidential,347.44
9145,146,Presidential,170.46
9146,639,Standard,456.10
9147,214,Standard,221.74
9148,175,Deluxe,191.88
9149,939,Standard,83.31
9150,944,Suite,249.02
9151,645,Presidential,472.49
9152,59,Standard,289.73
9153,881,Suite,307.81
9154,849,Presidential,499.48
9155,403,Standard,227.96
9156,233,Suite,134.96
9157,502,Standard,494.17
9158,229,Deluxe,314.04
9159,109,Deluxe,340.16
9160,785,Deluxe,233.67
9161,236,Suite,259.54
9162,341,Presidential,348.13
9163,249,Deluxe,372.39
9164,25,Suite,87.88
9165,56,Suite,470.08
9166,597,Suite,413.48
9167,156,Deluxe,347.38
9168,352,Suite,332.12
9169,411,Suite,282.07
9170,234,Standard,340.24
9171,125,Standard,97.93
9172,331,Presidential,313.68
9173,558,Deluxe,110.64
9174,783,Standard,120.19
9175,974,Deluxe,112.71
9176,133,Deluxe,482.73
9177,13,Presidential,326.06
9178,517,Standard,253.98
9179,281,Presidential,319.44
9180,777,Deluxe,110.76
9181,915,Deluxe,362.49
9182,332,Presidential,446.16
9183,826,Deluxe,78.22
9184,859,Suite,315.75
9185,698,Suite,376.83
9186,337,Standard,213.06
9187,493,Presidential,482.28
9188,234,Standard,351.21
9189,948,Presidential,55.75
9190,527,Standard,181.36
9191,542,Suite,169.07
9192,36,Standard,436.41
9193,573,Deluxe,116.58
9194,397,Presidential,323.69
9195,434,Suite,411.41
9196,568,Standard,399.65
9197,550,Standard,102.98
9198,712,Suite,363.81
9199,739,Presidential,474.36
9200,940,Presidential,374.89
9201,280,Presidential,56.07
9202,774,Deluxe,61.11
9203,741,Presidential,113.67
9204,173,Suite,298.06
9205,111,Presidential,230.55
9206,971,Standard,440.75
9207,137,Deluxe,381.41
9208,789,Presidential,316.47
9209,676,Presidential,95.70
9210,141,Standard,260.44
9211,336,Deluxe,379.99
9212,432,Presidential,473.22
9213,176,Presidential,494.66
9214,752,Suite,313.57
9215,334,Presidential,224.94
9216,166,Suite,223.84
9217,457,Standard,164.74
9218,220,Presidential,347.33
9219,878,Standard,217.53
9220,126,Deluxe,170.02
9221,376,Presidential,196.75
9222,662,Presidential,338.40
9223,81,Deluxe,219.37
9224,771,Suite,332.02
9225,33,Suite,309.29
9226,91,Standard,60.91
9227,579,Suite,438.90
9228,567,Deluxe,113.21
9229,137,Presidential,101.37
9230,718,Presidential,137.26
9231,887,Presidential,343.68
9232,366,Presidential,378.68
9233,851,Deluxe,208.46
9234,502,Suite,217.94
9235,68,Deluxe,125.04
9236,303,Standard,116.80
9237,756,Standard,242.34
9238,738,Standard,155.80
9239,792,Deluxe,198.70
9240,517,Presidential,367.16
9241,678,Suite,134.40
9242,851,Deluxe,75.20
9243,260,Standard,442.68
9244,150,Suite,334.20
9245,477,Standard,400.96
9246,161,Deluxe,137.79
9247,233,Suite,103.23
9248,945,Standard,418.82
9249,512,Standard,309.77
9250,739,Suite,371.78
9251,120,Suite,317.44
9252,709,Presidential,87.37
9253,313,Suite,108.88
9254,823,Suite,126.38
9255,764,Deluxe,172.90
9256,352,Standard,470.62
9257,497,Suite,419.23
9258,485,Standard,236.65
9259,350,Deluxe,499.69
9260,367,Presidential,355.10
9261,992,Standard,200.30
9262,743,Standard,241.58
9263,769,Presidential,101.07
9264,478,Standard,324.22
9265,399,Presidential,408.34
9266,415,Presidential,172.91
9267,995,Suite,313.50
9268,619,Standard,159.50
9269,877,Standard,217.70
9270,846,Deluxe,482.60
9271,187,Deluxe,390.53
9272,158,Standard,113.29
9273,805,Standard,250.62
9274,210,Presidential,230.79
9275,485,Presidential,279.65
9276,768,Deluxe,384.95
9277,286,Standard,448.12
9278,278,Standard,465.44
9279,695,Suite,146.15
9280,194,Standard,406.68
9281,713,Deluxe,423.43
9282,838,Standard,351.90
9283,305,Standard,497.71
9284,207,Deluxe,239.89
9285,28,Deluxe,169.87
9286,296,Presidential,366.30
9287,627,Standard,123.18
9288,115,Presidential,488.80
9289,111,Presidential,297.49
9290,941,Deluxe,337.08
9291,360,Presidential,147.25
9292,712,Standard,439.70
9293,446,Suite,443.90
9294,517,Standard,298.61
9295,663,Deluxe,318.40
9296,372,Deluxe,314.02
9297,841,Suite,209.31
9298,252,Suite,224.35
9299,24,Presidential,102.11
9300,840,Suite,383.74
9301,192,Standard,316.98
9302,268,Presidential,492.77
9303,234,Standard,395.02
9304,520,Presidential,306.81
9305,361,Deluxe,78.27
9306,264,Suite,394.99
9307,795,Presidential,381.12
9308,636,Presidential,156.61
9309,158,Standard,433.61
9310,116,Presidential,122.07
9311,6,Standard,344.37
9312,828,Suite,80.21
9313,309,Suite,358.33
9314,616,Presidential,490.05
9315,462,Suite,451.23
9316,26,Standard,328.14
9317,198,Presidential,315.74
9318,884,Presidential,351.74
9319,221,Suite,435.97
9320,197,Suite,308.68
9321,958,Deluxe,57.75
9322,906,Standard,467.24
9323,330,Standard,225.67
9324,206,Standard,227.56
9325,72,Deluxe,205.63
9326,79,Deluxe,398.49
9327,417,Deluxe,195.95
9328,37,Presidential,367.81
9329,34,Standard,356.07
9330,112,Presidential,60.63
9331,791,Presidential,440.46
9332,744,Deluxe,200.65
9333,420,Standard,458.80
9334,477,Deluxe,452.36
9335,77,Presidential,463.32
9336,46,Standard,266.01
9337,601,Standard,153.81
9338,535,Suite,199.51
9339,155,Suite,172.35
9340,888,Deluxe,490.47
9341,167,Deluxe,382.91
9342,626,Presidential,315.35
9343,159,Deluxe,361.48
9344,1,Suite,424.18
9345,694,Presidential,177.69
9346,780,Deluxe,314.63
9347,488,Standard,362.98
9348,625,Suite,347.81
9349,408,Standard,77.88
9350,104,Standard,335.06
9351,821,Standard,149.80
9352,660,Deluxe,228.55
9353,20,Standard,115.48
9354,358,Deluxe,326.70
9355,755,Deluxe,178.90
9356,177,Deluxe,295.18
9357,415,Suite,444.77
9358,885,Suite,379.65
9359,122,Suite,231.25
9360,84,Presidential,142.25
9361,118,Deluxe,107.22
9362,518,Suite,139.24
9363,721,Suite,369.67
9364,477,Suite,162.08
9365,487,Standard,234.63
9366,596,Presidential,81.63
9367,24,Presidential,196.94
9368,98,Presidential,78.28
9369,107,Suite,50.92
9370,306,Presidential,494.51
9371,312,Deluxe,332.26
9372,984,Suite,276.07
9373,988,Standard,165.22
9374,833,Presidential,473.68
9375,308,Presidential,186.04
9376,797,Presidential,289.72
9377,531,Standard,464.69
9378,848,Standard,421.25
9379,31,Suite,443.03
9380,470,Standard,325.89
9381,939,Deluxe,331.48
9382,23,Standard,226.51
9383,548,Standard,324.12
9384,710,Presidential,91.96
9385,249,Deluxe,422.77
9386,654,Deluxe,314.94
9387,220,Presidential,349.17
9388,934,Deluxe,297.14
9389,254,Standard,406.47
9390,983,Presidential,84.61
9391,606,Presidential,440.51
9392,24,Deluxe,243.19
9393,168,Suite,373.08
9394,703,Standard,116.68
9395,451,Deluxe,238.74
9396,526,Suite,261.33
9397,983,Presidential,455.02
9398,908,Standard,488.96
9399,361,Presidential,375.62
9400,909,Standard,81.95
9401,598,Deluxe,85.34
9402,365,Suite,211.71
9403,173,Presidential,456.16
9404,111,Suite,126.17
9405,576,Suite,371.25
9406,886,Suite,309.88
9407,379,Standard,205.70
9408,402,Deluxe,261.49
9409,163,Suite,457.11
9410,156,Suite,251.05
9411,576,Presidential,452.72
9412,610,Standard,170.11
9413,909,Deluxe,237.22
9414,685,Presidential,245.41
9415,455,Suite,386.57
9416,863,Suite,498.14
9417,239,Presidential,411.39
9418,836,Standard,167.59
9419,466,Deluxe,455.94
9420,331,Standard,494.95
9421,11,Deluxe,220.94
9422,326,Deluxe,254.45
9423,423,Presidential,162.08
9424,386,Standard,210.37
9425,517,Presidential,213.25
9426,448,Deluxe,240.70
9427,684,Suite,79.25
9428,259,Suite,216.27
9429,947,Deluxe,293.66
9430,605,Standard,125.46
9431,577,Suite,374.24
9432,326,Suite,439.82
9433,953,Suite,146.76
9434,772,Presidential,482.00
9435,313,Standard,473.85
9436,6,Standard,150.14
9437,129,Deluxe,421.14
9438,813,Deluxe,93.59
9439,149,Deluxe,310.96
9440,364,Deluxe,325.76
9441,508,Standard,252.61
9442,11,Standard,50.24
9443,216,Suite,180.92
9444,84,Suite,455.18
9445,100,Deluxe,466.12
9446,443,Deluxe,430.99
9447,50,Presidential,388.50
9448,902,Presidential,459.68
9449,571,Deluxe,306.99
9450,302,Presidential,343.22
9451,202,Standard,167.46
9452,454,Suite,163.07
9453,200,Standard,108.58
9454,337,Suite,193.12
9455,865,Standard,243.17
9456,317,Suite,184.71
9457,409,Deluxe,383.65
9458,241,Suite,207.60
9459,765,Deluxe,406.35
9460,45,Suite,410.12
9461,684,Suite,237.51
9462,942,Presidential,184.46
9463,182,Deluxe,409.10
9464,180,Standard,372.16
9465,529,Suite,136.10
9466,420,Presidential,262.40
9467,989,Presidential,253.02
9468,515,Deluxe,94.23
9469,131,Standard,145.62
9470,856,Presidential,84.01
9471,911,Standard,478.68
9472,909,Presidential,197.17
9473,986,Presidential,451.11
9474,892,Deluxe,336.50
9475,977,Standard,155.29
9476,406,Standard,243.59
9477,101,Standard,236.96
9478,506,Standard,124.10
9479,332,Presidential,302.68
9480,977,Standard,274.92
9481,431,Standard,170.67
9482,945,Presidential,281.92
9483,243,Deluxe,422.25
9484,790,Deluxe,358.75
9485,371,Standard,304.28
9486,661,Standard,464.82
9487,379,Presidential,169.23
9488,540,Presidential,441.30
9489,673,Standard,466.95
9490,674,Deluxe,55.27
9491,22,Presidential,100.35
9492,117,Suite,248.92
9493,271,Suite,492.50
9494,834,Standard,266.26
9495,865,Suite,182.16
9496,697,Deluxe,203.72
9497,68,Presidential,58.34
9498,634,Deluxe,110.45
9499,749,Deluxe,484.19
9500,603,Standard,408.77
9501,100,Standard,194.81
9502,714,Standard,321.51
9503,70,Suite,75.82
9504,854,Deluxe,166.02
9505,717,Deluxe,498.68
9506,179,Deluxe,181.87
9507,611,Standard,254.46
9508,722,Presidential,93.99
9509,351,Presidential,344.90
9510,261,Presidential,278.27
9511,111,Deluxe,245.97
9512,539,Suite,410.91
9513,884,Deluxe,438.17
9514,182,Standard,421.17
9515,936,Deluxe,115.98
9516,844,Deluxe,498.12
9517,946,Suite,469.51
9518,559,Deluxe,348.42
9519,898,Standard,468.33
9520,756,Deluxe,76.87
9521,475,Deluxe,185.45
9522,146,Deluxe,329.30
9523,618,Deluxe,189.34
9524,9,Standard,202.26
9525,931,Deluxe,108.23
9526,42,Suite,404.55
9527,222,Deluxe,444.18
9528,22,Presidential,432.30
9529,33,Suite,311.27
9530,604,Suite,379.31
9531,101,Presidential,257.68
9532,6,Presidential,93.33
9533,602,Suite,242.64
9534,131,Standard,462.01
9535,657,Suite,67.53
9536,311,Suite,242.89
9537,976,Presidential,435.33
9538,222,Presidential,479.29
9539,654,Standard,338.24
9540,673,Suite,186.72
9541,807,Deluxe,419.57
9542,905,Suite,330.37
9543,533,Deluxe,400.90
9544,622,Deluxe,203.49
9545,462,Standard,118.12
9546,842,Standard,107.26
9547,5,Deluxe,420.87
9548,859,Deluxe,470.03
9549,640,Standard,140.74
9550,413,Deluxe,149.47
9551,164,Presidential,359.39
9552,662,Presidential,241.12
9553,13,Standard,416.37
9554,861,Presidential,81.11
9555,265,Presidential,115.60
9556,147,Deluxe,241.92
9557,729,Presidential,74.54
9558,391,Presidential,282.13
9559,91,Standard,229.87
9560,761,Standard,117.58
9561,40,Standard,412.79
9562,27,Presidential,364.28
9563,317,Deluxe,121.07
9564,23,Deluxe,309.72
9565,987,Presidential,78.19
9566,42,Deluxe,309.14
9567,676,Suite,450.32
9568,659,Standard,422.40
9569,936,Deluxe,418.48
9570,911,Standard,124.67
9571,422,Standard,151.67
9572,850,Suite,305.55
9573,185,Suite,306.62
